"desc","date","ipd","pop"
"15-24y_PCV13add",2007-01-01,18.9075630252101,10174014
"15-24y_PCV7",2007-01-01,20.4831932773109,10174014
"15-24y_nonPCV",2007-01-01,14.1806722689076,10174014
"2-4y_PCV13add",2007-01-01,28.6478227654698,2840551
"2-4y_PCV7",2007-01-01,44.4041252864782,2840551
"2-4y_nonPCV",2007-01-01,5.72956455309396,2840551
"25-44y_PCV13add",2007-01-01,121.185316231756,14249783
"25-44y_PCV7",2007-01-01,90.8889871738169,14249783
"25-44y_nonPCV",2007-01-01,75.7408226448474,14249783
"45-64y_PCV13add",2007-01-01,29.6785380818994,7135838.7
"45-64y_PCV7",2007-01-01,37.0981726023743,7135838.7
"45-64y_nonPCV",2007-01-01,26.7106842737095,7135838.7
"5-14y_PCV13add",2007-01-01,33.4551628870726,9196501
"5-14y_PCV7",2007-01-01,49.5136410728675,9196501
"5-14y_nonPCV",2007-01-01,14.720271670312,9196501
"<2y_PCV13add",2007-01-01,54.7350676797665,2162799
"<2y_PCV7",2007-01-01,135.397272681528,2162799
"<2y_nonPCV",2007-01-01,50.4138781261007,2162799
">=65y_PCV13add",2007-01-01,5.77731092436975,2537779.95
">=65y_PCV7",2007-01-01,5.77731092436975,2537779.95
">=65y_nonPCV",2007-01-01,11.5546218487395,2537779.95
"15-24y_PCV13add",2007-04-01,23.5589475798353,10174014
"15-24y_PCV7",2007-04-01,29.102229363326,10174014
"15-24y_nonPCV",2007-04-01,19.4014862422173,10174014
"2-4y_PCV13add",2007-04-01,19.4190600522193,2840551
"2-4y_PCV7",2007-04-01,61.0313315926893,2840551
"2-4y_nonPCV",2007-04-01,8.322454308094,2840551
"25-44y_PCV13add",2007-04-01,155.860931702625,14249783
"25-44y_PCV7",2007-04-01,157.331317850763,14249783
"25-44y_nonPCV",2007-04-01,133.805139480555,14249783
"45-64y_PCV13add",2007-04-01,52.9513677069862,7135838.7
"45-64y_PCV7",2007-04-01,54.4642639271858,7135838.7
"45-64y_nonPCV",2007-04-01,54.4642639271858,7135838.7
"5-14y_PCV13add",2007-04-01,27.0147954743255,9196501
"5-14y_PCV7",2007-04-01,58.0818102697998,9196501
"5-14y_nonPCV",2007-04-01,16.2088772845953,9196501
"<2y_PCV13add",2007-04-01,75.2158107112072,2162799
"<2y_PCV7",2007-04-01,178.814946219096,2162799
"<2y_nonPCV",2007-04-01,42.5749871950229,2162799
">=65y_PCV13add",2007-04-01,12.452299658566,2537779.95
">=65y_PCV7",2007-04-01,14.9427595902792,2537779.95
">=65y_nonPCV",2007-04-01,4.98091986342639,2537779.95
"15-24y_PCV13add",2007-06-01,35.7274263187535,10174014
"15-24y_PCV7",2007-06-01,32.7501407921907,10174014
"15-24y_nonPCV",2007-06-01,25.3069269757837,10174014
"2-4y_PCV13add",2007-06-01,34.0241420407664,2840551
"2-4y_PCV7",2007-06-01,61.7475170369465,2840551
"2-4y_nonPCV",2007-06-01,12.6015340891728,2840551
"25-44y_PCV13add",2007-06-01,213.491832273574,14249783
"25-44y_PCV7",2007-06-01,211.955919811174,14249783
"25-44y_nonPCV",2007-06-01,222.707307047973,14249783
"45-64y_PCV13add",2007-06-01,68.4093849996489,7135838.7
"45-64y_PCV7",2007-06-01,62.0457212787513,7135838.7
"45-64y_nonPCV",2007-06-01,77.9548805809953,7135838.7
"5-14y_PCV13add",2007-06-01,51.0161042301563,9196501
"5-14y_PCV7",2007-06-01,47.0917885201443,9196501
"5-14y_nonPCV",2007-06-01,24.8539994967428,9196501
"<2y_PCV13add",2007-06-01,87.3373396151833,2162799
"<2y_PCV7",2007-06-01,206.173391878465,2162799
"<2y_nonPCV",2007-06-01,58.7021462987297,2162799
">=65y_PCV13add",2007-06-01,31.577270736272,2537779.95
">=65y_PCV7",2007-06-01,11.0520447576952,2537779.95
">=65y_nonPCV",2007-06-01,9.47318122088162,2537779.95
"15-24y_PCV13add",2007-10-01,20.1133044171019,10174014
"15-24y_PCV7",2007-10-01,21.5499690183234,10174014
"15-24y_nonPCV",2007-10-01,21.5499690183234,10174014
"2-4y_PCV13add",2007-10-01,36.6636806231743,2840551
"2-4y_PCV7",2007-10-01,48.4484351091946,2840551
"2-4y_nonPCV",2007-10-01,6.54708582556684,2840551
"25-44y_PCV13add",2007-10-01,140.78168339301,14249783
"25-44y_PCV7",2007-10-01,150.60366130415,14249783
"25-44y_nonPCV",2007-10-01,119.500731252206,14249783
"45-64y_PCV13add",2007-10-01,30.892923328203,7135838.7
"45-64y_PCV7",2007-10-01,39.4742909193705,7135838.7
"45-64y_nonPCV",2007-10-01,36.0417438829035,7135838.7
"5-14y_PCV13add",2007-10-01,38.4311354619309,9196501
"5-14y_PCV7",2007-10-01,42.8654972459998,9196501
"5-14y_nonPCV",2007-10-01,17.7374471362758,9196501
"<2y_PCV13add",2007-10-01,69.7979552093476,2162799
"<2y_PCV7",2007-10-01,164.841979324204,2162799
"<2y_nonPCV",2007-10-01,44.5518863038389,2162799
">=65y_PCV13add",2007-10-01,9.0304632076784,2537779.95
">=65y_PCV7",2007-10-01,16.5558492140771,2537779.95
">=65y_nonPCV",2007-10-01,6.02030880511893,2537779.95
"15-24y_PCV13add",2008-01-01,27.5567708700868,10232953
"15-24y_PCV7",2008-01-01,9.72591913061887,10232953
"15-24y_nonPCV",2008-01-01,22.6938113047774,10232953
"2-4y_PCV13add",2008-01-01,13.6169559207495,2973140
"2-4y_PCV7",2008-01-01,27.233911841499,2973140
"2-4y_nonPCV",2008-01-01,5.4467823682998,2973140
"25-44y_PCV13add",2008-01-01,82.9661089734781,14581157
"25-44y_PCV7",2008-01-01,93.5575271403051,14581157
"25-44y_nonPCV",2008-01-01,91.7922907791672,14581157
"45-64y_PCV13add",2008-01-01,30.321453437772,7354318.6
"45-64y_PCV7",2008-01-01,25.5338555265448,7354318.6
"45-64y_nonPCV",2008-01-01,39.8966492602263,7354318.6
"5-14y_PCV13add",2008-01-01,23.4244063160512,9123490
"5-14y_PCV7",2008-01-01,23.4244063160512,9123490
"5-14y_nonPCV",2008-01-01,11.0232500310829,9123490
"<2y_PCV13add",2008-01-01,57.7828915342745,2222582
"<2y_PCV7",2008-01-01,153.124662565827,2222582
"<2y_nonPCV",2008-01-01,44.7817409390627,2222582
">=65y_PCV13add",2008-01-01,6.90518929503916,2582461.55
">=65y_PCV7",2008-01-01,2.76207571801567,2582461.55
">=65y_nonPCV",2008-01-01,12.4293407310705,2582461.55
"15-24y_PCV13add",2008-04-01,28.4061538461538,10232953
"15-24y_PCV7",2008-04-01,25.0642533936652,10232953
"15-24y_nonPCV",2008-04-01,21.7223529411765,10232953
"2-4y_PCV13add",2008-04-01,24.1184325108853,2973140
"2-4y_PCV7",2008-04-01,46.818133697601,2973140
"2-4y_nonPCV",2008-04-01,4.25619397250918,2973140
"25-44y_PCV13add",2008-04-01,132.744142011834,14581157
"25-44y_PCV7",2008-04-01,145.854674556213,14581157
"25-44y_nonPCV",2008-04-01,147.49349112426,14581157
"45-64y_PCV13add",2008-04-01,55.5279869067103,7354318.6
"45-64y_PCV7",2008-04-01,53.8948108212188,7354318.6
"45-64y_nonPCV",2008-04-01,44.0957543082699,7354318.6
"5-14y_PCV13add",2008-04-01,30.1699346405229,9123490
"5-14y_PCV7",2008-04-01,48.2718954248366,9123490
"5-14y_nonPCV",2008-04-01,16.5934640522876,9123490
"<2y_PCV13add",2008-04-01,75.9133118615266,2222582
"<2y_PCV7",2008-04-01,183.239028631271,2222582
"<2y_nonPCV",2008-04-01,40.5743563397815,2222582
">=65y_PCV13add",2008-04-01,10.9656108597285,2582461.55
">=65y_PCV7",2008-04-01,9.13800904977376,2582461.55
">=65y_nonPCV",2008-04-01,9.13800904977376,2582461.55
"15-24y_PCV13add",2008-06-01,42.5090437512798,10232953
"15-24y_PCV7",2008-06-01,22.1047027506655,10232953
"15-24y_nonPCV",2008-06-01,18.7039792505631,10232953
"2-4y_PCV13add",2008-06-01,23.1527141754567,2973140
"2-4y_PCV7",2008-06-01,54.4769745304862,2973140
"2-4y_nonPCV",2008-06-01,10.8953949060972,2973140
"25-44y_PCV13add",2008-06-01,209.273916354846,14581157
"25-44y_PCV7",2008-06-01,226.713409384417,14581157
"25-44y_nonPCV",2008-06-01,204.517690983145,14581157
"45-64y_PCV13add",2008-06-01,90.6948160535117,7354318.6
"45-64y_PCV7",2008-06-01,85.9214046822742,7354318.6
"45-64y_nonPCV",2008-06-01,52.507525083612,7354318.6
"5-14y_PCV13add",2008-06-01,65.974960011633,9123490
"5-14y_PCV7",2008-06-01,50.534011923804,9123490
"5-14y_nonPCV",2008-06-01,12.633502980951,9123490
"<2y_PCV13add",2008-06-01,91.9938215821446,2222582
"<2y_PCV7",2008-06-01,189.479811616954,2222582
"<2y_nonPCV",2008-06-01,54.9216845266535,2222582
">=65y_PCV13add",2008-06-01,13.4121217065013,2582461.55
">=65y_PCV7",2008-06-01,21.9471082470022,2582461.55
">=65y_nonPCV",2008-06-01,14.6314054980015,2582461.55
"15-24y_PCV13add",2008-10-01,17.5911747226624,10232953
"15-24y_PCV7",2008-10-01,20.7895701267829,10232953
"15-24y_nonPCV",2008-10-01,12.7935816164818,10232953
"2-4y_PCV13add",2008-10-01,41.9356333048885,2973140
"2-4y_PCV7",2008-10-01,43.3334877483847,2973140
"2-4y_nonPCV",2008-10-01,5.59141777398513,2973140
"25-44y_PCV13add",2008-10-01,190.761232297334,14581157
"25-44y_PCV7",2008-10-01,162.383528319218,14581157
"25-44y_nonPCV",2008-10-01,141.888519890579,14581157
"45-64y_PCV13add",2008-10-01,54.5969779228319,7354318.6
"45-64y_PCV7",2008-10-01,67.8326089344275,7354318.6
"45-64y_nonPCV",2008-10-01,44.6702546641352,7354318.6
"5-14y_PCV13add",2008-10-01,63.7898897853335,9123490
"5-14y_PCV7",2008-10-01,48.9550316957211,9123490
"5-14y_nonPCV",2008-10-01,17.8018297075349,9123490
"<2y_PCV13add",2008-10-01,85.2227276157546,2222582
"<2y_PCV7",2008-10-01,202.771317430588,2222582
"<2y_nonPCV",2008-10-01,51.4275080439898,2222582
">=65y_PCV13add",2008-10-01,10.5877916826056,2582461.55
">=65y_PCV7",2008-10-01,13.6128750204929,2582461.55
">=65y_nonPCV",2008-10-01,19.6630416962676,2582461.55
"15-24y_PCV13add",2009-01-01,23.3240843507214,10249792
"15-24y_PCV7",2009-01-01,18.6592674805771,10249792
"15-24y_nonPCV",2009-01-01,13.9944506104329,10249792
"2-4y_PCV13add",2009-01-01,20.8620976692564,3109665
"2-4y_PCV7",2009-01-01,46.1946448390677,3109665
"2-4y_nonPCV",2009-01-01,4.47044950055494,3109665
"25-44y_PCV13add",2009-01-01,114.268917576961,14950399
"25-44y_PCV7",2009-01-01,85.7016881827209,14950399
"25-44y_nonPCV",2009-01-01,119.310193352415,14950399
"45-64y_PCV13add",2009-01-01,34.195017232315,7578400.4
"45-64y_PCV7",2009-01-01,40.1419767509784,7578400.4
"45-64y_nonPCV",2009-01-01,38.6552368713126,7578400.4
"5-14y_PCV13add",2009-01-01,42.3864841534098,9090041
"5-14y_PCV7",2009-01-01,37.845075136973,9090041
"5-14y_nonPCV",2009-01-01,15.1380300547892,9090041
"<2y_PCV13add",2009-01-01,66.6159640472335,2255370
"<2y_PCV7",2009-01-01,155.437249443545,2255370
"<2y_nonPCV",2009-01-01,31.9201494392994,2255370
">=65y_PCV13add",2009-01-01,11.0573436921939,2626598.15
">=65y_PCV7",2009-01-01,6.91083980762116,2626598.15
">=65y_nonPCV",2009-01-01,6.91083980762116,2626598.15
"15-24y_PCV13add",2009-04-01,33.7852361889512,10249792
"15-24y_PCV7",2009-04-01,21.4996957566053,10249792
"15-24y_nonPCV",2009-04-01,21.4996957566053,10249792
"2-4y_PCV13add",2009-04-01,43.3760826843293,3109665
"2-4y_PCV7",2009-04-01,44.7753111580173,3109665
"2-4y_nonPCV",2009-04-01,4.19768542106412,3109665
"25-44y_PCV13add",2009-04-01,188.732278130196,14950399
"25-44y_PCV7",2009-04-01,154.417318470161,14950399
"25-44y_nonPCV",2009-04-01,143.498922214695,14950399
"45-64y_PCV13add",2009-04-01,57.9104939123713,7578400.4
"45-64y_PCV7",2009-04-01,53.4558405344966,7578400.4
"45-64y_nonPCV",2009-04-01,60.8802628309544,7578400.4
"5-14y_PCV13add",2009-04-01,46.6544435548439,9090041
"5-14y_PCV7",2009-04-01,49.4819855884708,9090041
"5-14y_nonPCV",2009-04-01,16.9652522017614,9090041
"<2y_PCV13add",2009-04-01,80.3086544707464,2255370
"<2y_PCV7",2009-04-01,164.91955828814,2255370
"<2y_nonPCV",2009-04-01,58.7974077375108,2255370
">=65y_PCV13add",2009-04-01,19.7726180944756,2626598.15
">=65y_PCV7",2009-04-01,12.71096877502,2626598.15
">=65y_nonPCV",2009-04-01,18.3602882305845,2626598.15
"15-24y_PCV13add",2009-06-01,42.4348264348264,10249792
"15-24y_PCV7",2009-06-01,34.8571788571789,10249792
"15-24y_nonPCV",2009-06-01,22.7329427329427,10249792
"2-4y_PCV13add",2009-06-01,31.2611883138199,3109665
"2-4y_PCV7",2009-06-01,59.9172776014881,3109665
"2-4y_nonPCV",2009-06-01,7.81529707845497,3109665
"25-44y_PCV13add",2009-06-01,248.425694333387,14950399
"25-44y_PCV7",2009-06-01,184.074460259076,14950399
"25-44y_nonPCV",2009-06-01,151.150573058265,14950399
"45-64y_PCV13add",2009-06-01,77.3725761961056,7578400.4
"45-64y_PCV7",2009-06-01,60.7927384397973,7578400.4
"45-64y_nonPCV",2009-06-01,73.2276167570285,7578400.4
"5-14y_PCV13add",2009-06-01,63.5361345820061,9090041
"5-14y_PCV7",2009-06-01,64.9173548990063,9090041
"5-14y_nonPCV",2009-06-01,22.0995250720021,9090041
"<2y_PCV13add",2009-06-01,91.2501470992037,2255370
"<2y_PCV7",2009-06-01,144.365904365904,2255370
"<2y_nonPCV",2009-06-01,53.1157572667007,2255370
">=65y_PCV13add",2009-06-01,30.8297883682499,2626598.15
">=65y_PCV7",2009-06-01,16.8162482008636,2626598.15
">=65y_nonPCV",2009-06-01,7.00677008369316,2626598.15
"15-24y_PCV13add",2009-10-01,24.2098214285714,10249792
"15-24y_PCV7",2009-10-01,21.3616071428571,10249792
"15-24y_nonPCV",2009-10-01,22.7857142857143,10249792
"2-4y_PCV13add",2009-10-01,29.1593406593407,3109665
"2-4y_PCV7",2009-10-01,27.9443681318681,3109665
"2-4y_nonPCV",2009-10-01,6.07486263736264,3109665
"25-44y_PCV13add",2009-10-01,166.67328042328,14950399
"25-44y_PCV7",2009-10-01,130.859187109187,14950399
"25-44y_nonPCV",2009-10-01,111.574675324675,14950399
"45-64y_PCV13add",2009-10-01,58.6473214285714,7578400.4
"45-64y_PCV7",2009-10-01,45.1133241758242,7578400.4
"45-64y_nonPCV",2009-10-01,52.6322115384615,7578400.4
"5-14y_PCV13add",2009-10-01,53.9738430583501,9090041
"5-14y_PCV7",2009-10-01,36.4688128772636,9090041
"5-14y_nonPCV",2009-10-01,13.1287726358149,9090041
"<2y_PCV13add",2009-10-01,60.0714285714286,2255370
"<2y_PCV7",2009-10-01,109.695652173913,2255370
"<2y_nonPCV",2009-10-01,40.4829192546584,2255370
">=65y_PCV13add",2009-10-01,18.9387755102041,2626598.15
">=65y_PCV7",2009-10-01,6.31292517006803,2626598.15
">=65y_nonPCV",2009-10-01,7.89115646258503,2626598.15
"15-24y_PCV13add",2010-01-01,20.2471042471042,10238565
"15-24y_PCV7",2010-01-01,8.43629343629344,10238565
"15-24y_nonPCV",2010-01-01,18.5598455598456,10238565
"2-4y_PCV13add",2010-01-01,23.3281853281853,3207236
"2-4y_PCV7",2010-01-01,26.43861003861,3207236
"2-4y_nonPCV",2010-01-01,4.66563706563707,3207236
"25-44y_PCV13add",2010-01-01,107.6534996535,15346747
"25-44y_PCV7",2010-01-01,84.058212058212,15346747
"25-44y_nonPCV",2010-01-01,95.8558558558559,15346747
"45-64y_PCV13add",2010-01-01,39.7702702702703,7800671.5
"45-64y_PCV7",2010-01-01,38.2972972972973,7800671.5
"45-64y_nonPCV",2010-01-01,33.8783783783784,7800671.5
"5-14y_PCV13add",2010-01-01,32.3997960224375,9134777
"5-14y_PCV7",2010-01-01,33.8725140234574,9134777
"5-14y_nonPCV",2010-01-01,11.7817440081591,9134777
"<2y_PCV13add",2010-01-01,43.2583783783784,2246071
"<2y_PCV7",2010-01-01,86.5167567567568,2246071
"<2y_nonPCV",2010-01-01,30.4410810810811,2246071
">=65y_PCV13add",2010-01-01,6.84684684684685,2674683.9
">=65y_PCV7",2010-01-01,9.58558558558559,2674683.9
">=65y_nonPCV",2010-01-01,4.10810810810811,2674683.9
"15-24y_PCV13add",2010-04-01,24.3828340877113,10238565
"15-24y_PCV7",2010-04-01,18.6456966553086,10238565
"15-24y_nonPCV",2010-04-01,32.9885402363152,10238565
"2-4y_PCV13add",2010-04-01,19.0910452231207,3207236
"2-4y_PCV7",2010-04-01,43.2730358390736,3207236
"2-4y_nonPCV",2010-04-01,6.36368174104023,3207236
"25-44y_PCV13add",2010-04-01,177.43616844515,15346747
"25-44y_PCV7",2010-04-01,152.561939223867,15346747
"25-44y_nonPCV",2010-04-01,154.220221171953,15346747
"45-64y_PCV13add",2010-04-01,69.7508235998802,7800671.5
"45-64y_PCV7",2010-04-01,48.5223120694819,7800671.5
"45-64y_nonPCV",2010-04-01,54.5876010781671,7800671.5
"5-14y_PCV13add",2010-04-01,38.5644996725905,9134777
"5-14y_PCV7",2010-04-01,41.9179344267288,9134777
"5-14y_nonPCV",2010-04-01,18.4438911477607,9134777
"<2y_PCV13add",2010-04-01,67.1693589862751,2246071
"<2y_PCV7",2010-04-01,101.468606128203,2246071
"<2y_nonPCV",2010-04-01,38.5866530346687,2246071
">=65y_PCV13add",2010-04-01,18.3167231091759,2674683.9
">=65y_PCV7",2010-04-01,11.7750362844702,2674683.9
">=65y_nonPCV",2010-04-01,20.9333978390582,2674683.9
"15-24y_PCV13add",2010-06-01,34.9879518072289,10238565
"15-24y_PCV7",2010-06-01,29.3898795180723,10238565
"15-24y_nonPCV",2010-06-01,26.590843373494,10238565
"2-4y_PCV13add",2010-06-01,34.7334939759036,3207236
"2-4y_PCV7",2010-06-01,41.9696385542169,3207236
"2-4y_nonPCV",2010-06-01,2.8944578313253,3207236
"25-44y_PCV13add",2010-06-01,216.238554216867,15346747
"25-44y_PCV7",2010-06-01,160.288718510405,15346747
"25-44y_nonPCV",2010-06-01,172.385980284775,15346747
"45-64y_PCV13add",2010-06-01,109.759097148086,7800671.5
"45-64y_PCV7",2010-06-01,71.6482995272228,7800671.5
"45-64y_nonPCV",2010-06-01,59.4528442885466,7800671.5
"5-14y_PCV13add",2010-06-01,38.7954642097803,9134777
"5-14y_PCV7",2010-06-01,37.4576895818568,9134777
"5-14y_nonPCV",2010-06-01,14.715520907158,9134777
"<2y_PCV13add",2010-06-01,44.6539601027059,2246071
"<2y_PCV7",2010-06-01,82.1056685759431,2246071
"<2y_nonPCV",2010-06-01,48.9753110803871,2246071
">=65y_PCV13add",2010-06-01,21.4130808950086,2674683.9
">=65y_PCV7",2010-06-01,22.8406196213425,2674683.9
">=65y_nonPCV",2010-06-01,15.702925989673,2674683.9
"15-24y_PCV13add",2010-10-01,36.9814718162839,10238565
"15-24y_PCV7",2010-10-01,7.11182150313152,10238565
"15-24y_nonPCV",2010-10-01,12.8012787056367,10238565
"2-4y_PCV13add",2010-10-01,19.5510438413361,3207236
"2-4y_PCV7",2010-10-01,29.3265657620042,3207236
"2-4y_nonPCV",2010-10-01,6.98251565762004,3207236
"25-44y_PCV13add",2010-10-01,172.044830238435,15346747
"25-44y_PCV7",2010-10-01,95.9480784022043,15346747
"25-44y_nonPCV",2010-10-01,140.613563175644,15346747
"45-64y_PCV13add",2010-10-01,63.300184679621,7800671.5
"45-64y_PCV7",2010-10-01,51.5234061345752,7800671.5
"45-64y_nonPCV",2010-10-01,76.5490605427975,7800671.5
"5-14y_PCV13add",2010-10-01,44.75803463789,9134777
"5-14y_PCV7",2010-10-01,41.9606574730218,9134777
"5-14y_nonPCV",2010-10-01,12.5881972419066,9134777
"<2y_PCV13add",2010-10-01,49.3713228316569,2246071
"<2y_PCV7",2010-10-01,55.0137597267034,2246071
"<2y_nonPCV",2010-10-01,35.2652305940406,2246071
">=65y_PCV13add",2010-10-01,19.6544885177453,2674683.9
">=65y_PCV7",2010-10-01,10.5831861249398,2674683.9
">=65y_nonPCV",2010-10-01,9.07130239280552,2674683.9
"15-24y_PCV13add",2011-01-01,17.0207715133531,10190572
"15-24y_PCV7",2011-01-01,8.51038575667656,10190572
"15-24y_nonPCV",2011-01-01,17.0207715133531,10190572
"2-4y_PCV13add",2011-01-01,16.8643305987083,3281364
"2-4y_PCV7",2011-01-01,26.063056379822,3281364
"2-4y_nonPCV",2011-01-01,9.19872578111363,3281364
"25-44y_PCV13add",2011-01-01,115.870696435594,15782229
"25-44y_PCV7",2011-01-01,90.1216527832398,15782229
"25-44y_nonPCV",2011-01-01,99.3177398019377,15782229
"45-64y_PCV13add",2011-01-01,48.2800730426843,8017997
"45-64y_PCV7",2011-01-01,38.6240584341475,8017997
"45-64y_nonPCV",2011-01-01,38.6240584341475,8017997
"5-14y_PCV13add",2011-01-01,32.0735163204748,9222514
"5-14y_PCV7",2011-01-01,12.4730341246291,9222514
"5-14y_nonPCV",2011-01-01,26.7279302670623,9222514
"<2y_PCV13add",2011-01-01,20.566765578635,2238040
"<2y_PCV7",2011-01-01,41.13353115727,2238040
"<2y_nonPCV",2011-01-01,30.8501483679525,2238040
">=65y_PCV13add",2011-01-01,11.3888985861407,2729842.01
">=65y_PCV7",2011-01-01,3.25397102461162,2729842.01
">=65y_nonPCV",2011-01-01,13.0158840984465,2729842.01
"15-24y_PCV13add",2011-04-01,32.5539205805281,10190572
"15-24y_PCV7",2011-04-01,15.3194920378956,10190572
"15-24y_nonPCV",2011-04-01,15.3194920378956,10190572
"2-4y_PCV13add",2011-04-01,23.2710379051842,3281364
"2-4y_PCV7",2011-04-01,20.3621581670362,3281364
"2-4y_nonPCV",2011-04-01,17.4532784288882,3281364
"25-44y_PCV13add",2011-04-01,143.004722550177,15782229
"25-44y_PCV7",2011-04-01,111.038961038961,15782229
"25-44y_nonPCV",2011-04-01,134.592680047225,15782229
"45-64y_PCV13add",2011-04-01,69.8665478583418,8017997
"45-64y_PCV7",2011-04-01,34.9332739291709,8017997
"45-64y_nonPCV",2011-04-01,73.1935263277866,8017997
"5-14y_PCV13add",2011-04-01,30.7538802660754,9222514
"5-14y_PCV7",2011-04-01,26.909645232816,9222514
"5-14y_nonPCV",2011-04-01,19.2211751662971,9222514
"<2y_PCV13add",2011-04-01,60.6136024254491,2238040
"<2y_PCV7",2011-04-01,45.4602018190868,2238040
"<2y_nonPCV",2011-04-01,42.4295216978144,2238040
">=65y_PCV13add",2011-04-01,14.444092492873,2729842.01
">=65y_PCV7",2011-04-01,11.2342941611234,2729842.01
">=65y_nonPCV",2011-04-01,8.02449582937388,2729842.01
"15-24y_PCV13add",2011-06-01,33.1205985915493,10190572
"15-24y_PCV7",2011-06-01,18.2163292253521,10190572
"15-24y_nonPCV",2011-06-01,28.1525088028169,10190572
"2-4y_PCV13add",2011-06-01,31.1192688043153,3281364
"2-4y_PCV7",2011-06-01,29.5633053640995,3281364
"2-4y_nonPCV",2011-06-01,12.4477075217261,3281364
"25-44y_PCV13add",2011-06-01,224.555361068143,15782229
"25-44y_PCV7",2011-06-01,117.552470894733,15782229
"25-44y_nonPCV",2011-06-01,179.342872262477,15782229
"45-64y_PCV13add",2011-06-01,105.751836170397,8017997
"45-64y_PCV7",2011-06-01,41.7441458567355,8017997
"45-64y_nonPCV",2011-06-01,79.3138771277975,8017997
"5-14y_PCV13add",2011-06-01,54.8361910593999,9222514
"5-14y_PCV7",2011-06-01,31.3349663196571,9222514
"5-14y_nonPCV",2011-06-01,21.9344764237599,9222514
"<2y_PCV13add",2011-06-01,49.6654929577465,2238040
"<2y_PCV7",2011-06-01,41.6549295774648,2238040
"<2y_nonPCV",2011-06-01,46.4612676056338,2238040
">=65y_PCV13add",2011-06-01,27.9507042253521,2729842.01
">=65y_PCV7",2011-06-01,11.9788732394366,2729842.01
">=65y_nonPCV",2011-06-01,17.3028169014085,2729842.01
"15-24y_PCV13add",2011-10-01,30.6402993382398,10190572
"15-24y_PCV7",2011-10-01,11.9156719648711,10190572
"15-24y_nonPCV",2011-10-01,20.4268662254932,10190572
"2-4y_PCV13add",2011-10-01,28.9751552795031,3281364
"2-4y_PCV7",2011-10-01,13.7250735534488,3281364
"2-4y_nonPCV",2011-10-01,10.675057208238,3281364
"25-44y_PCV13add",2011-10-01,181.188399570354,15782229
"25-44y_PCV7",2011-10-01,75.3615467239527,15782229
"25-44y_nonPCV",2011-10-01,136.292158968851,15782229
"45-64y_PCV13add",2011-10-01,94.6940368824876,8017997
"45-64y_PCV7",2011-10-01,32.653116166375,8017997
"45-64y_nonPCV",2011-10-01,66.9388881410688,8017997
"5-14y_PCV13add",2011-10-01,47.8194039941752,9222514
"5-14y_PCV7",2011-10-01,21.2530684418556,9222514
"5-14y_nonPCV",2011-10-01,8.85544518410651,9222514
"<2y_PCV13add",2011-10-01,53.8605159142917,2238040
"<2y_PCV7",2011-10-01,20.0053344824512,2238040
"<2y_nonPCV",2011-10-01,44.6272846146988,2238040
">=65y_PCV13add",2011-10-01,8.90956697764478,2729842.01
">=65y_PCV7",2011-10-01,7.6367716951241,2729842.01
">=65y_nonPCV",2011-10-01,16.5463386727689,2729842.01
"15-24y_PCV13add",2012-01-01,20.6359707446809,10118283
"15-24y_PCV7",2012-01-01,11.4644281914894,10118283
"15-24y_nonPCV",2012-01-01,4.58577127659574,10118283
"2-4y_PCV13add",2012-01-01,13.3404255319149,3308441
"2-4y_PCV7",2012-01-01,13.3404255319149,3308441
"2-4y_nonPCV",2012-01-01,13.3404255319149,3308441
"25-44y_PCV13add",2012-01-01,95.4110839562967,16204608
"25-44y_PCV7",2012-01-01,46.0605232892467,16204608
"25-44y_nonPCV",2012-01-01,101.991158711903,16204608
"45-64y_PCV13add",2012-01-01,51.1069823194486,8238264
"45-64y_PCV7",2012-01-01,27.1505843572071,8238264
"45-64y_nonPCV",2012-01-01,35.1360503446209,8238264
"5-14y_PCV13add",2012-01-01,40.947695035461,9327305
"5-14y_PCV7",2012-01-01,20.4738475177305,9327305
"5-14y_nonPCV",2012-01-01,14.1742021276596,9327305
"<2y_PCV13add",2012-01-01,32.8423187883159,2255571
"<2y_PCV7",2012-01-01,20.3309592499098,2255571
"<2y_nonPCV",2012-01-01,39.0979985575189,2255571
">=65y_PCV13add",2012-01-01,9.94355791962175,2795651.46
">=65y_PCV7",2012-01-01,2.84101654846336,2795651.46
">=65y_nonPCV",2012-01-01,12.7845744680851,2795651.46
"15-24y_PCV13add",2012-04-01,16.063159869232,10118283
"15-24y_PCV7",2012-04-01,11.6822980867142,10118283
"15-24y_nonPCV",2012-04-01,40.8880433034997,10118283
"2-4y_PCV13add",2012-04-01,17.9113572381093,3308441
"2-4y_PCV7",2012-04-01,13.777967106238,3308441
"2-4y_nonPCV",2012-04-01,15.1557638168618,3308441
"25-44y_PCV13add",2012-04-01,136.681498907001,16204608
"25-44y_PCV7",2012-04-01,79.858853293978,16204608
"25-44y_nonPCV",2012-04-01,132.07425737081,16204608
"45-64y_PCV13add",2012-04-01,61.2678607253516,8238264
"45-64y_PCV7",2012-04-01,43.3358039276877,8238264
"45-64y_nonPCV",2012-04-01,64.2565368582956,8238264
"5-14y_PCV13add",2012-04-01,33.2273299748111,9327305
"5-14y_PCV7",2012-04-01,11.6295654911839,9327305
"5-14y_nonPCV",2012-04-01,21.5977644836272,9327305
